Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Warmup,5,515513964,8388608,61.45
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Warmup,6,516756996,8388608,61.6
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,1,517378979,8388608,61.68
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,2,516119840,8388608,61.53
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,3,511440991,8388608,60.97
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,4,510373665,8388608,60.84
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,5,513381124,8388608,61.2
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,6,512138013,8388608,61.05
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,7,513726332,8388608,61.24
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,8,513410838,8388608,61.2
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,9,540030435,8388608,64.38
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,10,511169505,8388608,60.94
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,11,510591767,8388608,60.87
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,12,511742686,8388608,61
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,13,514731226,8388608,61.36
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,14,512652538,8388608,61.11
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Actual,15,515644522,8388608,61.47
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,1,482632040,8388608,57.53
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,2,481372901,8388608,57.38
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,3,476694052,8388608,56.83
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,4,475626726,8388608,56.7
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,5,478634185,8388608,57.06
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,6,477391074,8388608,56.91
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,7,478979393,8388608,57.1
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,8,478663899,8388608,57.06
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,9,505283496,8388608,60.23
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,10,476422566,8388608,56.79
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,11,475844828,8388608,56.73
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,12,476995747,8388608,56.86
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,13,479984287,8388608,57.22
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,14,477905599,8388608,56.97
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-TXQCFC,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 5.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-TXQCFC(OutlierMode=DontRemove, Runtime=.NET 5.0)",,1,Workload,Result,15,480897583,8388608,57.33
MapperBenchmark.PrjRecord,MapperBenchmarkAspNet,MapperBenchmark,PrjRecord,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Overhead,Jitting,1,513642,1,513642
